2024 Electorate,2024 Valid Votes,2024 Majority,2019 Electorate,2019 Valid Votes,2019 Majority,Total Population,Total Households,Female,Male,Christian,Muslim,No Religion,No Qualifications,Level 4+,White,Black,Asian,Mixed,Other,Social Rent,Private Rent,Own Outright,Detached,Flat,Employed,Unemployed,Long-term Sick,Full-time Students,Born Outside UK,Recent Migrants,Veterans,Disabled,Deprived (2+ Dimensions),2019 Vote Share,2024 Vote Share,2019 Turnout Rate,2024 Turnout Rate,Vote Share Swing,% Female,% Male,% Christian,% Muslim,% No Religion,% No Qualifications,% Level 4+,% White,% Black,% Asian,% Mixed,% Other,% Social Rent,% Private Rent,% Own Outright,% Detached,% Flat,% Employed,% Unemployed,% Long-term Sick,% Full-time Students,% Born Outside UK,% Recent Migrants,% Veterans,% Disabled,% Deprived (2+ Dimensions),Incumbent Retained,Safe Seat 2019,Safe Seat 2024,Non-White,% Non-White,Minority Ethnic,% Minority Ethnic,UK Born,% UK Born,Other Religions,% Other Religions,All Renters,% All Renters,% Highly Educated,Economically Inactive,% Economically Inactive,% Owner Occupier,% Deprived Households,2024 Runner-up_Green,2024 Runner-up_LD,2024 Runner-up_Lab,2024 Runner-up_PC,2024 Runner-up_RUK,2024 Result Type_Con hold,2024 Result Type_Green gain from Con,2024 Result Type_Ind gain from Lab,2024 Result Type_LD gain from Con,2024 Result Type_LD hold,2024 Result Type_Lab gain from Con,2024 Result Type_Lab hold,2024 Result Type_PC hold,2024 Result Type_RUK gain from Con,2024 Result Type_Spk hold,2019 Winner_LD,2019 Winner_Lab,2019 Winner_PC,2019 Winner_Spk,2019 Runner-up_BSJP,2019 Runner-up_Con,2019 Runner-up_Green,2019 Runner-up_Ind,2019 Runner-up_LD,2019 Runner-up_Lab,2019 Result Type_Con gain from Lab,2019 Result Type_Con gain from Lab Coop,2019 Result Type_Con hold,2019 Result Type_LD gain from Con,2019 Result Type_LD hold,2019 Result Type_Lab gain from Con,2019 Result Type_Lab hold,2019 Result Type_PC hold,2019 Result Type_Spk gain from Lab
0.7482914716774242,1.1572144340369108,0.6511703737994026,-0.6222045656713165,0.1738974236848041,0.1656919871595949,2.5518004720802674,2.444204881545461,1.3050341654699122,1.3577516357370103,1.036823713699608,2.1206209739898525,1.4546159302803914,0.9777340969553332,1.1814243702816247,0.485615881360363,1.9903028409862789,2.0695235757218677,2.0904989934230085,2.004362028037464,2.225583126342629,2.0769176430821217,0.3038984432424788,-1.2887935032784268,2.1077360145195705,1.5426106736830116,1.4934045533161164,1.5254053524433997,1.3484865825506835,-0.2536627228405335,0.3487052497002268,-0.3268547009760127,0.865531120096942,2.635685026251521,0.31984217965988,0.5917375330588016,1.1217834180679973,0.9689924796329678,0.0263344754732701,-0.4893068664974451,-0.4774615193885229,-0.5089324802470819,-0.1592335482845831,-0.398049761521012,-0.4511777980731987,-0.4538406862345795,-0.6350825719147727,-0.0218777604133159,-0.0087158746560646,-0.1294004118041077,-0.0236779523355154,-0.1902996094681608,-0.2284434620873614,-0.6823299434335476,-0.8063358860832286,-0.1574725719880123,-0.4495027654384496,-0.4637442971882095,-0.5208609426251035,-0.4134166262607787,-0.9669806625560567,-0.5993624224094145,-0.7079513475879649,-0.5190089976925749,0.1540419119584974,-1.0516094108276022,0.53644178078582,0.8346750651930225,2.1077868727380573,-0.0345832122757694,2.0646845270671355,0.6350825719147727,3.068833062231566,0.9669806625560556,2.1796775308937644,0.5061203848487823,2.125515156210047,-0.2294627087239273,-0.4538406862345795,1.3649689061732886,-0.4714079332555315,-0.6823299434335476,0.8181694253128289,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5025222203484538,0.6933111108131186,0.9188395028195796,0.1398766625557296,0.4982020767813193,-0.4192237586347679,-0.9819537977718188,-1.0275526209037626,0.426503721768642,0.4162639863004637,0.8031689787129873,-0.1882754152374305,0.2217784569362756,0.5386159475687505,0.1119879659006923,0.7777130934766745,-0.4059866941471944,1.0265669039920573,-0.0726008228813405,-0.2974588647254672,-0.6319057676946491,0.2361526770965014,0.9609023612976436,-0.2888691227142495,-0.0231355965850626,0.3571923463620285,0.3629162639352086,0.4243661998549212,0.2758149318299778,-0.3917540075298646,-0.3850861539808892,0.618379470035516,0.618091129381242,-1.1038900860607024,-0.4328756862641528,0.9695805242230184,0.6908170314740967,0.8884412315378974,0.808633231298104,1.0390558064023525,1.0347386464423367,1.185391254684501,0.4618576866253197,0.9348634006956568,0.9526272289551536,0.674651198739898,1.13543244023699,-0.0439636191705785,1.924387529176188,0.5447088986915941,0.1345667209124656,-0.0761385724360188,0.8702595252855445,1.292831090541596,0.299908663323759,0.656269699912388,0.9908350567598968,0.990926898251253,1.1779040968682726,0.9283527083788506,0.7624210924065492,0.7391042831760923,0.9787095604145089,1.0259163616593587,-1.5454853011990064,-1.0516094108276022,0.53644178078582,0.8346750651930225,0.4189868589961284,1.1254053261420274,-1.1675006844469071,-1.1354324402369895,-1.0228437724285755,-0.762421092406549,-1.1217815023763698,-1.179880705966573,0.1888949626820625,0.8359270915183802,0.674651198739898,0.3976519362570562,0.9994066364701242,1.292831090541596,-1.5672134231217745,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.8639715640144684,-0.4013828561924066,0.4347923812167614,-0.1690376629689885,-0.4952411279233664,-1.2672049210933156,0.2149407901017004,0.1962433280437968,-0.6934106134521159,-0.6982171887104092,-0.4789566732732931,-0.8136327528261205,-0.6674279637320034,-0.4693378152268596,-0.7053344946389479,-0.5930264024077082,-0.6462285955289667,-0.7473497348815545,-0.7723967147146193,-0.7766936761185309,-1.0537352140819831,-0.1676463254582073,-0.6579799475585766,-0.4933941007093027,-0.6288961722673049,-0.7212024197918372,-0.72521488350817,-1.1205603588446778,-0.7429063292306091,0.3259514742882492,0.0717264613919096,-0.4858893531662435,-0.3156019679856969,0.2517747025422671,-1.3089809280610465,0.5030563116666581,-0.6259833300673157,-0.1789613956800109,1.286976782263083,-0.6006657575661629,-0.6046696231221657,-0.4820920120589959,-0.7514170230583193,-0.641846502682018,-0.4563249456232902,-0.5707820801160841,-0.5171160232054045,-0.5938770934664639,-0.6592064110785141,-0.6973512588144172,-0.6907129487457115,-0.9083304838365416,-0.3793630965764216,-0.5483154079365653,-0.4738141122816199,-0.663886968840075,-0.611476723904832,-0.6102209548917423,-0.8182047316522372,-0.6472968100620764,0.3408954853759015,-0.0339210857623126,-0.4988314032117508,-0.4229522416922537,0.1284966474525258,-1.0516094108276022,-1.8641351882307249,0.8346750651930225,-0.7550923523701449,-0.6741225364305201,0.4190442830006006,0.5171160232054045,0.1463049644036527,-0.340895485375902,0.321745539537481,0.4890313131756577,-0.223703933657717,-0.4093114041849596,-0.5707820801160841,-0.6709892056810003,-0.5860588666177322,-0.5483154079365653,0.4399366688911437,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1.2294501851264032,1.5292987110057767,-0.7905881698678505,-0.6837097549780358,0.2550094772481202,-0.1139176863063963,0.4358881651253914,0.4334937487935931,0.4579301501734816,0.4733795101230625,0.3620240532450524,2.1206209739898525,1.519759257801877,-0.2227571484010291,0.446471266845367,-0.1381843561847626,1.9903028409862789,2.0695235757218677,2.0904989934230085,2.004362028037464,0.0758753707148682,2.0769176430821217,-0.8044247055267448,-1.6273176047874804,2.1077360145195705,0.5721031117891389,0.5351653991162972,1.3704167329911925,0.7901606156362926,-0.2395835834797497,0.0272016874884849,-1.3438788090263916,0.2200297019058774,0.2339045056078868,0.0153413368696852,-0.8221736367570727,1.3540526931075585,1.1910847367643391,-0.404343895073559,-0.2664104598111187,-0.2590654651920526,-0.2939183933437006,0.6417721810156104,0.2164059569021933,-0.4234040175437913,-0.2418663750937513,-0.4521499002640181,0.6684348397048937,0.7117315910619431,0.6214739369059936,0.7084643406207104,-0.3783676589861089,0.4317401853022478,-0.6320988264404713,-0.8307342330150301,0.6400555210269057,-0.2265721309821454,-0.2430628567841155,0.0192653510925547,-0.0937951436055543,-0.4856484104322783,-0.2038250282278758,-0.7724765727805286,-0.3244019976875592,-0.902720296644374,-1.0516094108276022,0.53644178078582,-1.198071011943726,2.1077868727380573,0.7063155130140502,0.4381915452346435,0.4521499002640181,0.587596938831711,0.4856484104322783,0.3166283658754388,0.2789867234855462,1.9972962086520976,0.3984598852393626,-0.2418663750937513,0.5661209904339918,-0.2272026157016067,-0.6320988264404713,-0.9486250485915156,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-0.5396619694223929,0.6970335045802102,-1.3587361427144016,-0.4135312033056306,0.14475450886471,0.2967553548731964,-1.1107434600404458,-1.1079764923443716,1.5396113102375266,1.5743261007456597,-0.701465501214332,1.4924795112680622,1.8226757307767856,1.2285304085895647,2.2667885508980183,-0.4347940623682304,1.9903028409862789,2.0695235757218677,2.0904989934230085,2.004362028037464,0.6193863881754719,0.0517137321269295,1.0055320576075064,-1.0052575289350691,2.0038513946893235,1.4819965650330431,1.456785807186427,2.109867436397672,1.809627305224135,-0.9623586575530186,-0.9847249921348036,-1.012847432680582,0.5622906147903495,-1.0641742488134511,0.4233351573114124,-1.3606024597268302,0.7891738089234331,0.9046558168419004,-0.987469166701312,2.6488907939915785,2.706727428568922,0.2064523782779155,3.4560097328046138,3.50109817859932,1.9733567388023436,3.2550261187343428,0.5527706210244383,3.9667569252946495,4.154038434770084,4.209160801421069,4.206649212573391,2.142887068098613,0.9810567209766784,1.7805327141181002,-0.1376034271792668,4.281293625342368,2.6161123590296795,2.563791195063277,3.5938994518801683,3.2540849552771625,-0.9857645680063928,-0.705651067359691,-0.1156706760619611,1.3511178420173686,0.5515786661387868,-1.0516094108276022,0.53644178078582,-1.198071011943726,2.1077868727380573,4.24633872625142,-0.8123199766963806,-0.5527706210244383,-0.9892836539360936,0.9857645680063936,-0.9123082535146012,-0.2832036189928945,0.0865617271782649,1.0486724929603888,3.2550261187343428,1.421208454577017,2.49214500611379,1.7805327141181002,0.2792032814197169,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-1.2642186812666514,-0.1750923351012956,-0.9392701686098572,-1.1134130527303965,-1.0004328385239138,-1.178734214507769,-0.9526360731299964,-0.8849812980963705,-0.6511167610485773,-0.6417773383674122,-0.5824183979958422,-0.678281438663089,-0.8221433665955318,-0.4975342591912483,-0.6675629109948554,-0.5432501216976915,-0.6993039899024269,-0.6519919506431399,-0.7795911366947164,-0.5702040372825035,-0.9888383761762396,-0.4243228066325398,-0.6224245756902334,-0.7736241756238612,-0.581448205097389,-0.6722474928956871,-0.6885961373784806,-0.8465404796531759,-0.6255479254708167,-0.8523980994534336,-0.8852670556232575,0.240485218122679,-0.4976528115316398,-0.865054711050021,-1.171173759302392,-0.9156529887433617,-0.394412818163381,0.1884528865535394,0.5001982682589515,0.0196094587618884,0.0221953124443783,0.0763486859773344,-0.2280361462618653,-0.2859218846698517,0.0752982621353064,-0.0452311566687357,0.1840230679984198,-0.451739183078747,-0.3888589459670767,-0.3992209739473814,-0.2706792604842941,-0.5779181482009847,0.1206235721717338,0.1503719446641407,-0.1066127207665609,-0.1372312061132825,0.0070347930237993,0.0021876188822699,-0.1005889677332747,-0.0673686004648593,-0.7368235955179663,-0.5773511670971976,0.6366057407550678,0.1319346448282653,0.9130884060166832,-1.0516094108276022,-1.8641351882307249,-1.198071011943726,-0.6925109650381366,-0.4016437656379495,-0.6308203062240862,-0.1840230679984199,-0.8397359925339017,0.736823595517967,-0.7679577249152072,-0.0688890522445028,-0.4661103213050105,0.0887991956702262,-0.0452311566687357,-0.6512568321497022,0.0146858928406792,0.1503719446641407,-0.0009435372633393,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.7857628256538092,0.5602355336395934,-1.0499510419750662,0.4206068945606644,0.1085770973639035,1.0751567706404588,-0.518572561770653,-0.4324922034010203,2.342937974810704,2.3247538770771183,2.198245332076795,2.1206209739898525,2.270536107486999,2.3730866126869143,2.308826503176609,2.1094086683386477,1.9903028409862789,2.0695235757218677,2.0904989934230085,2.004362028037464,2.225583126342629,2.0769176430821217,2.110523673739789,2.4356878915307365,2.1077360145195705,2.290019906354817,2.272641015404222,2.109867436397672,2.6406869345481425,-0.5976510886318941,-0.7216240554327485,2.320336909677912,2.2221311902933345,-0.3363979347860739,1.0557474951273893,-1.0637196318902808,-0.2807691353179677,0.3512347647176062,-1.351774642046185,1.3817280864940449,1.3869581748152875,1.084395532836521,1.8880119248641731,1.692475172176143,1.2292313159459327,1.3076751327072025,0.9282969936842848,1.7424533722544275,1.8326352653929412,1.7897170864481184,1.8475633386161747,1.990662002545496,1.458882775573915,0.9402039794078592,1.2027517354591946,1.8808846062561675,1.3688806870846937,1.3371715678379774,1.3573766113691548,1.8183139140847595,-0.4712023658523774,-0.5692087733695289,1.081281670904752,1.0867505518641931,1.301758234645983,0.950923403407938,0.53644178078582,-1.198071011943726,2.1077868727380573,1.8590381513772052,-1.2734272249527734,-0.928296993684285,-0.4139469951447995,0.4712023658523768,-1.020021812986433,-1.105239801212825,2.125515156210047,1.502380416867805,1.3076751327072025,2.4172022924088155,1.4116634695939023,0.9402039794078592,0.8084090262887352,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.8752461306976285,-1.6617233458335088,1.587285527890138,0.539590974099848,-0.1590208988166649,0.5270842633976366,-0.540233920044655,-0.7645360688298661,1.0661407252834598,1.0659451517339362,1.4024661388983184,-0.3390464993684023,0.0377485566880786,1.821554147948436,0.9475135992808592,1.8905288419302488,-0.0469142586396411,0.3606771685642626,-0.120471399902755,0.1915313626755977,-0.4270751230546455,1.5441185376975328,1.7631525416400216,0.9987787048030982,-0.0054348005423996,0.9284013424998842,0.9442692527896196,0.6847470805346288,0.6767623009275453,0.4763585619017885,2.2094938525732224,1.2046639558527932,1.837778510958065,-0.8200511481440005,0.4750362280398147,1.7015732926874751,-0.8422891239548896,-1.5441565779896258,0.4314414736851181,0.6780032642817277,0.6855455941790245,0.7249299904015448,-0.1910812033830592,0.1020329667064969,0.9777990268440668,0.5766302558163445,0.8654464799809027,0.0174152448481555,0.3765926506483318,-0.0181020528439532,0.2478839177817175,-0.258506180887708,1.1326799101978482,0.8200442350360233,0.5209022480863601,0.0816043479376083,0.6082656829612356,0.6080000228964748,0.5094440884412115,0.5224412742655645,1.748615552575633,4.288872774251849,0.5784904852351722,0.9327746274795186,-2.201261542890359,0.950923403407938,0.53644178078582,0.8346750651930225,0.1851719447414873,0.2282678249611757,-1.2079092599502972,-0.8654464799809027,-0.7862142336864378,-1.748615552575634,-0.8370400226011067,-0.7106407681687337,1.4560852406227047,1.080390325497549,0.5766302558163445,1.0637761490775028,0.6699667418409704,0.8200442350360233,-0.8294817861724278,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2684591778382286,0.7671385871937689,-1.1357131446013913,-1.2480858148692624,-0.2206086350620855,0.182822919734515,1.270500527517016,1.495793990018944,1.048992397629599,1.0493911514836896,0.7007777648366241,2.1206209739898525,2.270536107486999,1.0884466048743298,1.3306903875739422,0.3046822250138065,1.9903028409862789,1.251977867649454,2.0904989934230085,2.004362028037464,2.138378000406786,1.913374634632513,-0.1418848788500241,-1.3548012952067872,2.1077360145195705,1.3644274671529204,1.299952531929789,1.5514434405113702,0.9535492309541138,0.6222470998966025,1.0171551020685248,-1.3902431433639826,0.5018289593625089,1.4534007093631376,0.4747905771052494,-1.141379893808549,1.2830032566619316,0.7192851121023317,-0.9240882866659972,-0.3305905935129556,-0.3271541875495339,-0.3998616857932801,0.1927712020451331,0.1026164526908704,-0.2619211496687165,-0.2245452335180376,-0.519554950260351,0.2814825097639757,0.0170009400568559,0.2005739291754556,0.2980645216703039,0.1540389056585702,0.0159418593065092,-0.6196277288566165,-0.7889196485312683,0.1930039189952838,-0.253806213104038,-0.2759104756856935,-0.2531207653277739,-0.288718362833031,-0.0352104299021698,0.1521240747147498,-0.8237013795834716,-0.4280749685408421,0.5306187050057116,-1.0516094108276022,0.53644178078582,-1.198071011943726,1.6696937752453396,0.1362229247866006,1.0036498626301162,0.5195549502603509,1.2861386573975797,0.0352104299021698,1.031324838848435,0.3890384082002858,1.9633968123755736,0.0227277764939033,-0.2245452335180376,1.0795020155492054,-0.3175838237217909,-0.6196277288566165,0.0696192699460456,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2.258420197415984,-2.1867359667337216,-0.6591416542202383,1.7217956850405107,0.0820182833652956,0.0352152952191071,-0.5671490510695644,-0.8181837461060069,-0.2070276591232509,-0.2088395563124894,-0.0611111015164618,-0.2499544951091917,-0.2195675870217896,-0.5959453773414676,-0.4300115054259845,-0.130027155371057,-0.3779341601231668,0.3999113324225394,0.0524714361572683,0.035444706547577,0.4490321886728946,-0.3142645708441349,-0.0371021136007813,-0.0387227326017651,0.028737569595519,-0.1659026385227398,-0.1478739086719521,-0.3245388093381429,-0.0523599772942686,0.8356659129859001,0.0769306557442579,-0.5277668164389062,-0.402365775279173,-0.6932615219465071,-0.1776477380173509,-0.7242691518713997,-1.6107667755841462,-2.6898935717528167,-0.2032796694450495,-0.0445620174859145,-0.0463978027222672,0.0194312120078347,-0.0942565542409957,-0.066082139023341,-0.2716189355746985,-0.1867469629835906,-0.0040178248714964,-0.2594298201191919,0.4372371106924704,0.1502514666829224,0.1261249255115097,0.5375293046495699,-0.1337095624365094,0.0417545667747628,0.0218381692807686,0.1361133140947419,-0.0148583487797896,-0.0033819491679994,-0.0994256215395034,0.0453125288658165,2.5734302759433367,0.810531311364984,-0.2421127063098814,-0.1524725886703223,-1.0507716381257326,0.950923403407938,0.53644178078582,-1.198071011943726,0.1484790461152089,0.218674160647679,-0.4503407492672402,0.0040178248714962,-0.9337773004389816,-2.5734302759433367,-0.524842571900081,-0.01724422809837,-0.2747495901383347,-0.1033502660858132,-0.1867469629835906,-0.1763095636810976,-0.0272423129176895,0.0417545667747628,1.3122459438050775,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
